"vehicle";"timestamp";"journey";"latitude";"longitude";"accuracy";"heading"
"3";"1297011181";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011186";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011191";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011197";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011201";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011207";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011211";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011216";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011221";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011226";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011231";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011236";"1696";"51.553349";"-0.049843";"5.000000";"56.564457"
"3";"1297011242";"1696";"51.552727";"-0.049531";"5.000000";"62.758598"
"3";"1297011246";"1696";"51.552586";"-0.0493";"5.000000";"168.401550"
"3";"1297011251";"1696";"51.552399";"-0.049248";"5.000000";"168.721039"
"3";"1297011256";"1696";"51.551994";"-0.049328";"5.000000";"212.651276"
"3";"1297011267";"1696";"51.551849";"-0.04963";"5.000000";"235.287994"
"3";"1297011311";"1697";"51.551498";"-0.051395";"5.000000";"247.025085"
"3";"1297011317";"1697";"51.551498";"-0.051395";"5.000000";"247.025085"
"3";"1297011322";"1697";"51.551373";"-0.051629";"5.000000";"244.889313"
"3";"1297011329";"1697";"51.551373";"-0.051629";"5.000000";"244.889313"
"3";"1297011331";"1697";"51.551373";"-0.051629";"5.000000";"244.889313"
"3";"1297011438";"1699";"51.549507";"-0.056735";"5.000000";"268.561127"
"3";"1297011443";"1699";"51.5495";"-0.057425";"5.000000";"269.853485"
"3";"1297011448";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011453";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011458";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011463";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011468";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011473";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011478";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011483";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011488";"1699";"51.549503";"-0.058426";"5.000000";"271.340942"
"3";"1297011493";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011499";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011503";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011508";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011513";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011518";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011523";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011528";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011533";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011538";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011545";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011548";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011553";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011558";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011563";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011568";"1699";"51.549538";"-0.059074";"5.000000";"273.551392"
"3";"1297011573";"1699";"51.549515";"-0.059734";"5.000000";"266.485077"
"3";"1297011578";"1699";"51.549515";"-0.059734";"5.000000";"266.485077"
"3";"1297011583";"1699";"51.549328";"-0.060347";"5.000000";"232.317703"
"3";"1297011588";"1699";"51.549328";"-0.060347";"5.000000";"232.317703"
"3";"1297011593";"1699";"51.548874";"-0.061505";"5.000000";"241.258514"
"3";"1297011598";"1699";"51.548668";"-0.062144";"5.000000";"242.415970"
"3";"1297011603";"1699";"51.54847";"-0.062799";"5.000000";"244.845673"
"3";"1297011608";"1699";"51.548313";"-0.06337";"5.000000";"249.046127"
"3";"1297011613";"1699";"51.548317";"-0.064112";"5.000000";"277.213593"
"3";"1297011618";"1699";"51.54834";"-0.064468";"5.000000";"272.191193"
"3";"1297011623";"1699";"51.548313";"-0.064842";"5.000000";"262.544098"
"3";"1297011628";"1699";"51.548306";"-0.06518";"5.000000";"265.393280"
"3";"1297011633";"1699";"51.548306";"-0.065899";"5.000000";"268.355377"
"3";"1297011638";"1699";"51.548325";"-0.066604";"5.000000";"272.844604"
"3";"1297011643";"1699";"51.548321";"-0.067334";"5.000000";"268.886902"
"3";"1297011654";"1699";"51.54826";"-0.068008";"5.000000";"263.459442"
"3";"1297011654";"1699";"51.548088";"-0.068661";"5.000000";"215.047989"
"3";"1297013505";"1700";"51.507408";"-0.015278";"30.000000";"93.496269"
"2";"1297056209";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056209";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056211";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056216";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056221";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056236";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056239";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056241";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056243";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056246";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056255";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056255";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056260";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056265";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056273";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056275";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056280";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056286";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056293";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056295";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056300";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056306";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056311";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056315";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056324";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056325";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056330";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056335";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056355";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056356";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056356";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056356";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056360";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056365";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056374";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056375";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056380";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056385";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056393";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056395";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056400";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056405";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056412";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056415";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056420";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056425";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056433";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056435";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056440";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056445";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056454";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056455";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056461";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056465";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056473";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056477";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056484";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056486";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056492";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056497";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056503";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056506";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056512";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056546";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056549";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056554";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056560";"1705";"51.549232";"-0.128507";"65.000000";"-1.000000"
"2";"1297056585";"1705";"51.580795";"-0.100123";"162.957947";"-1.000000"
"2";"1297056589";"1705";"51.580795";"-0.100123";"162.957947";"-1.000000"
"2";"1297056594";"1705";"51.580795";"-0.100123";"162.957947";"-1.000000"
"2";"1297056601";"1705";"51.580795";"-0.100123";"162.957947";"-1.000000"
"2";"1297056604";"1705";"51.580795";"-0.100123";"162.957947";"-1.000000"
"2";"1297056639";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056642";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056648";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056657";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056657";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056662";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056667";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056675";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056679";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056683";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056688";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056696";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056698";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056703";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056712";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056713";"1705";"51.583542";"-0.100094";"76.356888";"-1.000000"
"2";"1297056718";"1705";"51.590481";"-0.103421";"47.421635";"-1.000000"
"2";"1297056723";"1705";"51.590481";"-0.103421";"47.421635";"-1.000000"
"2";"1297056728";"1705";"51.590481";"-0.103421";"47.421635";"-1.000000"
"2";"1297056733";"1705";"51.590481";"-0.103421";"47.421635";"-1.000000"
"2";"1297056744";"1705";"51.59193";"-0.105084";"47.421635";"328.000000"
"2";"1297056745";"1705";"51.591358";"-0.104279";"47.421635";"332.000000"
"2";"1297056748";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056786";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056786";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056789";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056806";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056810";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056815";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056823";"1705";"51.592541";"-0.105974";"47.421635";"320.000000"
"2";"1297056825";"1705";"51.597717";"-0.110263";"47.421635";"-1.000000"
"2";"1297056830";"1705";"51.597717";"-0.110263";"47.421635";"-1.000000"
"2";"1297056835";"1705";"51.598309";"-0.110826";"47.421635";"332.000000"
"2";"1297056842";"1705";"51.598473";"-0.111028";"47.421635";"326.000000"
"2";"1297056845";"1705";"51.598614";"-0.111401";"47.421635";"308.000000"
"2";"1297056850";"1705";"51.598614";"-0.111401";"47.421635";"308.000000"
"2";"1297056855";"1705";"51.598656";"-0.112125";"47.421635";"282.000000"
"2";"1297056861";"1705";"51.598656";"-0.112551";"47.421635";"296.000000"
"2";"1297056865";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056870";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056875";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056913";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056914";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056949";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056953";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056992";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297056993";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057030";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057033";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057070";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057074";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057114";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057114";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057149";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057152";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057187";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057191";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057227";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057230";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057266";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057269";"1705";"51.598579";"-0.11302";"47.421635";"240.000000"
"2";"1297057333";"1705";"51.574955";"-0.098228";"76.356888";"-1.000000"
"2";"1297057337";"1705";"51.571922";"-0.09674";"76.356888";"-1.000000"
"2";"1297057376";"1705";"51.571922";"-0.09674";"76.356888";"-1.000000"
"2";"1297057377";"1705";"51.571922";"-0.09674";"76.356888";"-1.000000"
"2";"1297057413";"1705";"51.571922";"-0.09674";"76.356888";"-1.000000"
"2";"1297057417";"1705";"51.571922";"-0.09674";"76.356888";"-1.000000"
"2";"1297057459";"1705";"51.562599";"-0.108278";"162.957947";"-1.000000"
"2";"1297057462";"1705";"51.562599";"-0.108278";"162.957947";"-1.000000"
"2";"1297057467";"1705";"51.561504";"-0.108579";"76.356888";"248.000000"
"2";"1297057500";"1705";"51.561138";"-0.109034";"47.421635";"242.000000"
"2";"1297057504";"1705";"51.561138";"-0.109034";"47.421635";"242.000000"
"2";"1297057509";"1705";"51.561138";"-0.109034";"47.421635";"242.000000"
"2";"1297057527";"1705";"51.561138";"-0.109034";"47.421635";"242.000000"
"3";"1297059376";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059381";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059386";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059391";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059396";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059401";"1706";"51.504845";"-0.083453";"50.000000";"-1.000000"
"3";"1297059406";"1706";"51.505016";"-0.08364";"30.000000";"-1.000000"
"3";"1297059411";"1706";"51.505146";"-0.0842";"30.000000";"-1.000000"
"3";"1297059416";"1706";"51.505344";"-0.084792";"30.000000";"308.731995"
"3";"1297059421";"1706";"51.50547";"-0.085055";"30.000000";"308.731995"
"3";"1297059426";"1706";"51.505707";"-0.085606";"30.000000";"306.868958"
"3";"1297059431";"1706";"51.505856";"-0.086335";"30.000000";"285.872620"
"3";"1297059436";"1706";"51.505909";"-0.086696";"30.000000";"286.407990"
"3";"1297059441";"1706";"51.505951";"-0.086994";"30.000000";"287.543579"
"3";"1297059446";"1706";"51.505951";"-0.086994";"30.000000";"287.543579"
"3";"1297059451";"1706";"51.505962";"-0.087341";"30.000000";"280.459747"
"3";"1297059456";"1706";"51.506023";"-0.087642";"30.000000";"285.215668"
"3";"1297059461";"1706";"51.506145";"-0.088218";"10.000000";"284.714752"
"3";"1297059466";"1706";"51.506275";"-0.08852";"10.000000";"303.638916"
"3";"1297059475";"1706";"51.506466";"-0.08859";"10.000000";"5.832660"
"3";"1297059476";"1706";"51.507103";"-0.088261";"10.000000";"12.852603"
"3";"1297059481";"1706";"51.507515";"-0.088063";"10.000000";"13.602212"
"3";"1297059486";"1706";"51.508186";"-0.087733";"10.000000";"13.838861"
"3";"1297059491";"1706";"51.508732";"-0.087479";"10.000000";"12.711369"
"3";"1297059496";"1706";"51.509495";"-0.087171";"10.000000";"14.201059"
"3";"1297059501";"1706";"51.509949";"-0.086983";"10.000000";"14.487141"
"3";"1297059506";"1706";"51.510349";"-0.086819";"10.000000";"15.567640"
"3";"1297059511";"1706";"51.510529";"-0.086748";"10.000000";"15.500175"
"3";"1297059516";"1706";"51.510719";"-0.086611";"10.000000";"24.777304"
"3";"1297059521";"1706";"51.510838";"-0.086284";"10.000000";"76.440475"
"3";"1297059526";"1706";"51.510937";"-0.085912";"10.000000";"59.465240"
"3";"1297059531";"1706";"51.511269";"-0.085295";"10.000000";"33.760342"
"3";"1297059536";"1706";"51.512012";"-0.084707";"10.000000";"28.794117"
"3";"1297059541";"1706";"51.512398";"-0.084426";"10.000000";"30.660496"
"3";"1297059546";"1706";"51.512791";"-0.084203";"10.000000";"24.558409"
"3";"1297059551";"1706";"51.513023";"-0.084062";"10.000000";"27.798857"
"3";"1297059556";"1706";"51.513191";"-0.083923";"10.000000";"35.950436"
"3";"1297059561";"1706";"51.513367";"-0.083791";"10.000000";"35.713005"
"3";"1297059566";"1706";"51.513817";"-0.083962";"10.000000";"339.701385"
"3";"1297059571";"1706";"51.514053";"-0.084023";"10.000000";"343.581787"
"3";"1297059576";"1706";"51.514385";"-0.083642";"10.000000";"28.195356"
"3";"1297059581";"1706";"51.514385";"-0.083642";"10.000000";"28.195356"
"3";"1297059586";"1706";"51.514385";"-0.083642";"10.000000";"28.195356"
"3";"1297059591";"1706";"51.514385";"-0.083642";"10.000000";"28.195356"
"3";"1297059596";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059601";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059606";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059611";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059616";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059621";"1706";"51.515232";"-0.082015";"10.000000";"67.499702"
"3";"1297059626";"1706";"51.515652";"-0.081713";"10.000000";"61.506054"
"3";"1297059631";"1706";"51.515652";"-0.081713";"10.000000";"61.506054"
"3";"1297059636";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059641";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059646";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059651";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059656";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059661";"1706";"51.516724";"-0.081249";"10.000000";"20.570913"
"3";"1297059666";"1706";"51.517189";"-0.081085";"10.000000";"31.143059"
"3";"1297059671";"1706";"51.517551";"-0.080756";"10.000000";"18.113537"
"3";"1297059676";"1706";"51.517948";"-0.080302";"10.000000";"26.952217"
"3";"1297059681";"1706";"51.518364";"-0.080054";"10.000000";"18.281891"
"3";"1297059696";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059701";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059706";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059711";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059716";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059721";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059726";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059731";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059736";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059741";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059746";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297059751";"1706";"51.518734";"-0.07976";"5.000000";"18.958237"
"3";"1297060746";"1707";"51.519016";"-0.124391";"5.000000";"146.944565"
"3";"1297060751";"1707";"51.519016";"-0.124391";"5.000000";"146.944565"
"3";"1297060756";"1707";"51.519016";"-0.124391";"5.000000";"146.944565"
"3";"1297060761";"1707";"51.51664";"-0.126892";"5.000000";"151.299057"
"3";"1297060766";"1707";"51.51664";"-0.126892";"5.000000";"151.299057"
"3";"1297060771";"1707";"51.51664";"-0.126892";"5.000000";"151.299057"
"3";"1297060776";"1707";"51.51664";"-0.126892";"5.000000";"151.299057"
"3";"1297060781";"1707";"51.516296";"-0.126546";"5.000000";"156.791870"
"3";"1297060786";"1707";"51.516129";"-0.126386";"5.000000";"155.117584"
"3";"1297060791";"1707";"51.516129";"-0.126386";"5.000000";"155.117584"
"3";"1297060813";"1708";"51.514469";"-0.127817";"5.000000";"215.019455"
"3";"1297060818";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060823";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060828";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060833";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060838";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060843";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060848";"1708";"51.514317";"-0.128004";"5.000000";"215.115112"
"3";"1297060853";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060861";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060863";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060868";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060873";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060878";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060883";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060888";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060893";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060898";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060906";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060908";"1708";"51.513157";"-0.129238";"5.000000";"217.090714"
"3";"1297060913";"1708";"51.509758";"-0.133216";"5.000000";"144.906021"
"3";"1297060918";"1708";"51.509758";"-0.133216";"5.000000";"144.906021"
"3";"1297060924";"1708";"51.508671";"-0.131914";"5.000000";"149.308395"
"3";"1297060928";"1708";"51.508503";"-0.131753";"5.000000";"150.585327"
"3";"1297060943";"1708";"51.507942";"-0.131301";"5.000000";"151.667694"
"3";"1297060943";"1708";"51.507942";"-0.131301";"5.000000";"151.667694"
"3";"1297060949";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060953";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060958";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060963";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060968";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060973";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060987";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060988";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060994";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297060998";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061013";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061013";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061026";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061028";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061032";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061034";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061038";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061045";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061048";"1708";"51.507576";"-0.131186";"5.000000";"173.113998"
"3";"1297061053";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061068";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061068";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061074";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061081";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061083";"1708";"51.505936";"-0.136231";"5.000000";"242.920822"
"3";"1297061088";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061093";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061100";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061103";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061108";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061113";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
"3";"1297061126";"1708";"51.506027";"-0.138927";"5.000000";"318.283905"
